Date,AAPL US Equity,ADBE US Equity,AEE US Equity,AEP US Equity,AFL US Equity,AIG US Equity,AIZ US Equity,ALL US Equity,AMAT US Equity,AMT US Equity,AON US Equity,APC US Equity,AVB US Equity,AVGO US Equity,AWK US Equity,AXP US Equity,BAC US Equity,BBT US Equity,BHF US Equity,BHGE US Equity,BK US Equity,BLK US Equity,BRK/A US Equity,C US Equity,CB US Equity,CCI US Equity,CME US Equity,CNP US Equity,COF US Equity,COP US Equity,CRM US Equity,CSCO US Equity,CTSH US Equity,CVX US Equity,D US Equity,DLR US Equity,DUK US Equity,ED US Equity,EOG US Equity,EQIX US Equity,EXC US Equity,FB US Equity,FTI US Equity,GOOGL US Equity,GS US Equity,HAL US Equity,HP US Equity,IBM US Equity,INTC US Equity,INTU US Equity,JPM US Equity,KEY US Equity,KMI US Equity,LNC US Equity,MA US Equity,MET US Equity,MMC US Equity,MPC US Equity,MS US Equity,MSFT US Equity,MTB US Equity,NEE US Equity,NI US Equity,NOV US Equity,NVDA US Equity,OKE US Equity,ORCL US Equity,OXY US Equity,PCG US Equity,PEG US Equity,PFG US Equity,PGR US Equity,PLD US Equity,PNC US Equity,PPL US Equity,PRU US Equity,PSA US Equity,PSX US Equity,PXD US Equity,QCOM US Equity,SCHW US Equity,SLB US Equity,SO US Equity,SPG US Equity,SRE US Equity,STI US Equity,TMK US Equity,TRV US Equity,TXN US Equity,UNM US Equity,USB US Equity,V US Equity,VLO US Equity,WEC US Equity,WFC US Equity,WLTW US Equity,WMB US Equity,WY US Equity,XEL US Equity,XOM US Equity
2016-06-23,97.208,96.21,52.4102,67.7695,72.7287,55.3637,87.6807,68.5414,24.7574,112.561,109.629,55.6337,175.974,159.645,79.7664,63.8424,14.1398,37.5766,,47.5319,41.9113,361.658,218850,44.5627,129.362,97.9946,97.387,24.1103,66.4171,46.2531,82.28,29.7245,62.7,106.8808,75.4322,106.8275,83.8099,78.2906,84.903,389.664,35.6158,115.08,28.11,714.87,153.948,46.2905,71.0092,158.4322,33.5722,109.614,64.9723,12.1544,19.1894,44.913,96.097,40.0844,68.6691,37.3215,27.6009,52.6484,121.924,125.6443,25.5393,37.0851,48.7912,48.8966,41.1535,79.9819,62.6076,45.1199,45.3518,33.4368,51.013,87.7009,40.2464,78.4751,244.394,82.1437,160.636,56.6127,29.8435,80.6753,52.213,212.654,111.896,43.7613,62.7012,115.148,64.1833,35.9505,42.4966,78.524,54.8721,63.8526,48.6624,128.1693,23.3125,30.1533,43.4017,93.4192
2016-06-24,94.4768,92.2,52.7053,68.4514,70.1852,51.326,84.2678,66.9254,23.4549,109.33,104.706,52.9382,173.799,149.681,80.7667,60.6226,13.0924,35.1054,,45.567,38.3296,336.99,209852,40.3931,124.635,98.3618,98.157,23.9563,62.6507,43.7595,78.46,28.2291,58.01,104.2815,75.6567,105.574,84.198,79.8694,81.4466,380.08,35.0451,112.08,25.9,685.2,143.057,44.3516,67.8473,149.4984,32.1068,105.972,60.4582,11.2218,18.2655,38.9408,91.84,35.7919,65.6053,36.0068,24.7994,50.5388,114.047,125.6341,25.6711,34.606,46.0141,47.8114,39.5408,76.877,63.1417,44.906,40.7066,32.6032,49.0271,82.0444,37.9402,72.3154,244.719,79.8583,152.964,53.1171,26.2852,77.7054,52.3459,210.02,111.151,41.0572,59.9073,112.286,61.3848,32.4486,40.1117,75.3321,53.6973,64.4018,46.4278,117.4861,22.8094,28.3249,44.0115,90.9666
2016-06-27,93.1011,90.85,53.2345,69.5607,68.2294,49.373,82.0399,66.7234,22.5058,109.956,101.475,49.6014,176.226,144.558,82.5654,58.2102,12.2665,33.6105,,42.3827,36.2007,323.845,208000,38.5689,122.514,99.1166,94.156,23.7818,58.8743,41.3369,76.07,27.7815,55.48,102.7055,76.4523,106.1141,85.7915,81.214,78.9648,375.237,35.2489,108.97,24.42,681.14,140.687,42.2916,64.3261,146.3471,31.2622,104.815,58.4396,10.4311,17.6664,35.9345,89.43,33.151,64.4424,33.5608,23.879,49.1189,110.139,129.7746,25.7624,32.1167,45.521,46.5592,38.7849,74.681,63.6556,45.2422,38.8526,32.2738,47.7846,78.8063,37.3177,68.2565,253.734,78.1112,146.652,52.1183,24.1743,76.0937,53.3787,211.494,112.209,38.3228,57.9677,111.608,59.8943,30.3535,38.9343,73.6156,52.2363,65.5816,45.7168,113.8614,21.4072,27.3443,44.4384,90.4273
2016-06-28,94.669,92.46,53.204,69.8558,69.7697,50.4153,84.2273,68.4101,23.1621,111.885,104.616,51.2347,180.536,150.738,82.9797,58.4423,12.7902,34.6986,,44.0252,37.1188,328.325,210400,40.5334,126.616,100.9728,95.422,24.2437,60.4031,42.5228,77.55,28.2698,56,104.0052,77.9722,108.6824,85.7404,80.6741,82.1399,381.172,35.5444,112.7,25.01,691.26,143.612,43.6952,65.7018,148.5907,31.7405,106.636,60.3771,10.8163,17.9812,37.22,90.786,34.2128,66.3232,36.3839,24.8904,50.1432,112.943,130.3632,25.9551,32.5028,46.1851,47.8844,39.44,75.5492,63.3734,45.3644,39.7897,32.9016,48.8438,79.9093,37.4096,70.0616,256.705,79.9903,149.753,53.5145,24.6869,77.675,53.4912,216.722,112.012,39.7001,58.9325,115.431,61.1111,31.0518,39.5833,75.4425,52.9515,65.4189,46.824,118.5202,22.0923,28.4781,44.4689,92.5135
2016-06-29,95.4884,94.39,53.4279,69.9373,71.0161,52.0749,85.4122,69.1576,23.7881,114.106,107.143,53.2989,180.78,156.002,83.1818,60.4812,13.2837,35.2681,,45.4561,38.3396,341.277,212645,42.2173,129.185,102.3293,97.316,24.6337,62.6912,44.5096,79,28.7479,57.09,105.837,77.9416,110.2722,85.9549,80.5417,83.838,390.26,35.789,114.16,25.86,695.19,146.728,45.0282,67.9808,151.4055,32.4935,109.956,62.0813,10.9683,18.8137,38.4043,92.503,35.5741,67.5164,37.9738,25.5175,51.2589,114.897,129.6427,26.229,33.4579,46.9398,49.387,40.8713,76.6931,63.5563,46.1283,41.0529,33.5809,50.015,81.2956,37.8076,71.5301,257.587,80.9553,151.673,54.5744,25.4308,78.8913,53.3992,218.593,112.854,40.5509,60.6711,118.142,62.1047,31.5377,40.1911,77.0284,53.0434,65.2561,47.7076,121.9883,22.3063,29.8571,44.5706,94.0908
2016-06-30,96.7022,95.79,54.527,71.3315,73.1239,53.5219,87.4073,70.6524,24.2021,114.722,109.961,53.3591,183.053,156.404,85.3947,61.6274,13.3643,36.2139,,45.4763,39.1972,347.145,216975,42.4879,132.168,103.4512,98.643,24.6337,64.301,44.1954,79.41,29.1853,57.24,107.28,79.492,111.0774,87.6301,81.9372,83.8179,391.989,37.0526,114.28,26.67,703.53,149.834,45.7351,68.915,154.7913,33.3789,112.29,63.0348,11.2015,19.0066,39.2445,88.416,36.1458,69.2253,38.6872,26.276,51.8978,119.707,132.3319,26.8984,34.1894,47.302,49.5122,41.2543,77.1731,64.9172,47.4727,41.878,34.4762,49.9437,82.3581,38.5219,72.7539,259.19,80.5896,151.253,54.5948,25.4408,80.1584,54.841,220.597,115.643,41.6041,62.2728,120.397,63.5243,32.1753,40.8494,74.4488,52.1035,66.4156,48.0733,125.3254,23.1519,30.4087,45.5159,95.3934
2016-07-01,96.9955,95.32,54.7,71.3824,73.4685,53.5017,89.0681,70.2585,24.1213,114.712,110.505,55.0024,183.388,155.217,84.9804,61.5564,13.1931,35.8681,,46.1816,38.38,345.878,216298,42.2674,131.773,103.1963,97.559,24.6851,63.7442,44.1042,79.83,29.2972,57.2,106.5841,79.4206,111.0876,87.4667,82.0085,85.1843,391.13,37.1036,114.19,27.25,710.25,149.501,46.0077,70.3727,155.3727,33.328,112.592,62.629,11.1103,18.9863,39.2242,89.209,35.8372,68.8714,40.0223,26.2153,51.8877,118.512,131.652,27.0404,34.9921,46.9498,49.6374,41.3349,77.2855,65.0289,47.3607,41.8984,34.2086,49.6382,81.8926,38.3688,72.4071,257.415,81.0366,151.153,54.0139,25.2398,80.6044,55.0455,220.841,115.106,41.2294,62.162,120.205,62.9767,32.0538,40.576,74.7599,52.5428,66.1613,47.7686,125.0128,22.0066,30.7662,45.5159,95.4951
2016-07-05,96.0852,94.73,54.7101,72.0643,72.4551,51.8219,86.5768,70.006,24.0708,114.945,109.015,53.7198,185.61,151.734,85.6473,59.9944,12.8305,34.8003,,44.388,37.4619,340.608,212960,40.8742,130.418,104.6038,99.129,24.6851,61.618,42.2694,78.67,29.0836,56.4,105.9905,80.0224,113.3603,88.7946,83.1901,83.1547,390.382,36.8998,114,26.14,704.89,145.669,43.9578,66.985,154.6894,33.2568,113.427,60.8808,10.8264,18.57,37.554,88.597,34.3489,68.3456,39.5229,25.2848,51.8978,114.28,132.8089,27.1519,32.6552,47.6441,49.1783,40.8696,76.8259,65.9023,47.544,40.2176,33.9925,50.4529,79.7676,38.3892,70.1024,263.398,79.1574,151.503,52.9336,24.4658,78.6886,55.475,223.984,115.217,40.004,60.8222,120.033,62.1047,30.8089,39.5631,74.9506,50.9184,66.9445,46.9357,124.4886,21.5036,30.3372,46.0139,94.6607
2016-07-06,96.6314,95.18,54.7203,72.5324,73.1746,51.8725,86.4857,70.1575,24.2324,113.501,108.814,55.303,184.565,151.604,84.9501,60.3291,12.9514,35.0444,,44.5492,37.6435,340.638,213620,41.1548,130.782,103.951,99.372,24.6851,62.0433,42.4722,78.5,29.484,56.77,107.0241,80.5019,114.2469,89.101,83.0679,83.1547,391.696,37.3278,116.7,25.92,708.97,146.809,44.079,66.7489,155.3931,33.5519,113.97,61.5351,10.9481,18.57,38.0703,87.372,34.8027,67.8602,37.1992,25.4365,52.1108,114.837,132.8292,27.0302,31.9643,47.946,49.4705,41.0011,77.0608,66.4101,47.6153,40.6353,34.0748,50.2798,80.3241,38.0627,70.5103,261.765,77.5729,151.593,53.3719,24.7975,79.1245,55.6693,221.248,116.13,40.6926,61.0036,120.114,61.9121,31.0012,39.7049,74.3383,49.7129,66.7716,47.3826,125.89,21.8782,30.7662,46.0749,95.7495
2016-07-07,97.0461,95.14,53.5805,71.5249,72.374,52.4392,85.4932,69.6323,24.5252,113.299,109.679,55.3331,183.52,151.966,83.4445,60.6638,13.1024,35.3596,,43.8741,38.0975,339.625,212501,41.3853,130.064,103.5328,99.403,24.1411,62.6609,42.0768,78.76,29.5045,56.84,105.4584,79.0228,111.1283,87.1194,81.4788,81.9992,386.884,36.3801,115.85,25.81,707.26,148.241,43.978,66.9131,155.6276,33.7859,114.946,61.9339,11.09,18.6817,38.2019,88.358,34.7301,67.8905,36.1597,25.9827,52.1108,115.626,130.2313,26.4115,32.198,49.1937,49.0322,41.0011,77.0608,65.4046,46.3931,40.9307,34.1057,49.6483,80.4355,37.7259,70.4083,257.354,75.4398,149.273,53.9426,25.3906,78.7596,54.8717,219.265,114.669,41.2193,60.9834,118.85,62.632,30.8494,39.7353,74.79,48.2621,65.4799,47.5349,125.4564,21.7819,30.7866,45.0483,94.5996
2016-07-08,97.7946,96.79,54.0894,71.9625,73.4583,53.6434,87.5288,70.3595,25.1714,114.773,110.304,56.0245,187.67,156.143,84.2327,62.3678,13.2636,35.8173,,44.0252,38.834,349.851,214720,42.0769,131.692,104.2366,100.162,24.5311,65.516,42.8776,80.89,30.0383,57.93,107.2186,79.7572,112.3513,87.8548,81.8761,82.9337,393.728,36.7979,117.24,26.36,717.78,151.649,45.4725,68.2169,157.5245,34.6001,116.486,63.2118,11.242,18.8239,39.6183,89.113,35.5741,68.2666,37.0973,26.6704,53.0439,117.388,131.855,26.5028,33.1124,51.1659,49.4183,41.345,77.7553,65.8414,46.994,42.367,34.6717,50.4631,81.5789,38.2259,72.3969,260.964,76.0289,153.764,55.2267,25.863,79.8137,55.3625,223.302,115.734,41.9687,61.7691,119.426,64.1529,31.5781,40.6063,76.7072,48.7627,66.141,48.5405,126.0815,22.4669,31.328,45.3227,95.1898
2016-07-11,98.0981,97.14,53.8757,71.9523,73.6306,53.9267,87.9744,70.6423,25.3935,115.793,110.908,55.9744,187.274,158.377,83.6264,63.0474,13.3039,35.98,,43.9345,38.9349,352.182,215824,42.3877,131.399,102.5435,100.628,24.4387,67.0853,43.0297,81.66,30.2129,58.44,107.853,79.7164,111.9538,87.8548,81.6927,83.2954,393.02,37.0934,117.87,26.21,727.2,153.474,44.9171,67.9295,158.4118,34.9868,116.637,63.6616,11.3738,19.5143,40.301,89.304,36.1004,68.2462,37.1381,26.7615,53.338,117.986,131.6114,26.442,32.706,52.3431,49.5018,41.254,77.8268,65.7398,46.8005,42.8967,34.4865,50.8297,82.0241,38.4096,73.2332,260.173,76.3946,153.044,55.1503,25.9132,79.0839,55.0046,225.519,115.917,42.4042,61.9101,119.467,64.2847,31.6794,40.8191,76.8076,49.5392,66.0189,48.835,126.5453,22.1886,31.9102,45.1398,95.546
2016-07-12,98.5432,97.54,53.3872,70.8125,74.1778,54.5035,88.6428,70.2989,25.656,117.237,111.3,57.5376,188.411,159.615,82.141,63.8994,13.6362,36.6308,,46.1716,39.7219,362.185,217050,43.5403,131.086,102.1457,101.033,24.3258,68.6951,44.3981,81.93,30.3976,58.36,109.2755,78.9616,111.7296,86.2511,80.2361,85.5461,391.453,37.124,117.93,27.11,732.51,158.244,46.4823,71.6252,160.1557,35.5567,117.353,64.6124,11.6272,20.1133,42.1759,90.562,36.9898,68.3987,38.2591,27.6818,53.9669,119.575,129.2164,26.229,34.5654,53.128,50.6287,41.9014,79.0218,64.6937,46.281,43.9867,34.2292,51.013,83.3194,38.0627,74.9465,259.403,77.6033,156.545,55.6649,26.8983,80.7362,54.0332,225.235,114.832,43.2144,62.5145,119.436,65.2784,32.4081,41.1938,77.7712,50.3156,64.7984,49.1093,128.239,23.4302,32.5333,44.2148,96.6247
2016-07-13,97.9868,97.34,53.8146,71.2501,74.2589,54.4529,89.058,69.9757,26.1609,117.146,110.998,56.2149,190.197,158.427,82.8584,64.0008,13.5355,36.5088,,45.6073,39.7622,362.317,218950,43.4301,130.944,101.7888,100.962,24.5721,68.7862,43.4554,81.33,30.5414,58.49,109.1425,79.3288,111.9233,86.8742,80.8982,84.4082,390.958,37.4501,116.78,27.05,729.48,159.253,45.6543,70.5473,161.1551,35.6279,116.929,64.5715,11.7185,20.5194,41.7378,90.904,36.7357,68.1446,37.6884,27.4694,54.2711,119.433,130.0689,26.4318,33.9151,53.1079,49.3974,41.9419,78.4703,65.5671,46.8208,43.9562,34.2395,51.5834,83.0765,38.2872,74.5488,260.062,77.451,154.204,55.8789,26.5666,79.9557,54.3297,228.062,115.765,43.2853,62.2023,119.345,65.4406,32.2765,41.1533,77.7511,50.6119,65.3578,49.028,127.4526,23.7941,32.6559,44.6722,96.5535
2016-07-14,99.929,97.7,53.1633,70.6089,74.6845,55.05,89.4327,70.006,26.3527,118.146,111.29,55.6337,188.188,161.829,82.5856,64.5181,13.747,37.2919,,46.5343,40.0448,359.976,218590.5,44.5526,131.349,101.4522,102.583,24.2848,69.7076,43.6075,81.56,30.5516,58.94,109.1937,78.6862,109.09,86.5678,80.5926,85.2035,388.026,37.0832,117.29,27.34,735.8,163.912,46.2602,70.188,163.46,35.8212,117.403,65.553,11.9415,21.22,43.684,92.021,38.4599,68.0531,38.1063,28.319,54.5044,120.952,129.1251,26.3811,34.2809,53.6512,49.554,42.1543,78.8584,65.2015,46.5662,44.9035,34.435,51.8991,84.4021,37.8484,76.5068,257.648,77.8166,155.544,55.9299,27.0591,80.1787,54.8205,225.957,114.659,44.4196,62.6959,120.094,65.7144,33.1469,41.7813,78.4337,51.4905,65.0832,49.7086,127.0695,25.2605,32.7274,44.3266,96.6247
2016-07-15,99.9189,97.83,53.4381,70.8736,74.34,55.0905,89.0478,70.1878,26.595,117.964,111.582,55.1227,185.965,162.202,82.4441,64.6905,13.7571,37.3935,,46.2723,40.1456,361.658,218990,44.4324,131.015,102.1049,103.13,24.6953,68.9988,43.5264,81.4,30.6132,57.76,109.5314,79.084,108.6008,86.7414,80.6232,84.6699,384.144,37.1851,116.86,27.32,735.63,163.004,45.9067,70.5473,162.9501,35.689,115.981,65.6143,11.8604,21.352,43.5006,91.498,38.6687,67.606,37.2502,28.3291,54.4638,120.547,129.4701,26.4724,34.2809,53.0274,50.2113,42.2555,78.9707,65.6281,46.719,45.0869,34.0645,52.2759,83.5872,37.9096,76.5986,255.164,76.8517,156.745,55.7974,27.1697,80.4321,54.841,226.74,114.538,44.055,63.0081,119.993,65.755,32.7927,42.4295,78.5943,51.0206,65.0527,48.4592,125.6077,25.0893,32.7171,44.4689,96.7977
2016-07-18,100.981,97.79,53.4381,71.189,74.188,55.2119,88.7035,70.0464,26.8576,117.439,111.26,55.2129,185.864,163.379,82.3027,64.9035,14.2103,37.302,,47.2195,40.2869,362.6,219900,44.6729,130.732,101.3706,102.795,24.5824,68.9685,43.2932,81.63,30.7056,57.98,108.5694,79.3798,107.9384,87.0785,80.5315,83.8142,384.579,37.3685,119.37,27.7,753.2,164.708,46.0582,70.0032,163.0317,35.6686,116.254,65.3894,11.8908,22.0932,44.0407,92.172,39.1043,67.545,37.7496,28.5314,54.7275,120.011,130.1501,26.5028,33.8135,53.299,49.7731,42.124,78.409,65.5265,46.7495,45.036,33.797,52.5712,83.6178,38.0831,76.8943,254.789,76.8415,156.895,56.4089,27.2401,80.7868,54.8308,226.069,114.558,43.9436,62.9074,118.718,66.0997,32.8332,42.4194,78.6043,51.5212,65.3477,49.0382,124.9927,26.2988,32.9316,44.5706,96.4924
2016-07-19,101.0214,97.79,53.2651,71.0059,74.188,55.1107,88.7035,69.8141,26.6455,118.519,110.465,53.9603,186.96,161.568,82.5755,65.0759,14.3613,37.241,,46.0909,40.0649,361.384,220265,44.4524,130.267,101.646,103.595,24.5516,68.5736,42.4823,81.37,30.7159,57.67,108.5182,79.39,108.0301,87.2113,80.5824,82.596,384.184,37.2768,120.61,27.4,753.41,162.772,45.4321,68.3504,162.7461,35.7704,115.779,65.2872,11.8807,22.2759,44.1324,92.957,38.9954,67.4332,38.249,28.5112,53.8451,120.213,129.9877,26.4217,33.5697,53.8524,49.5748,41.5575,78.0004,65.4148,46.6986,45.0563,33.8278,52.6629,83.903,37.93,76.6598,255.691,76.9329,154.944,56.1949,27.622,80.8983,54.8308,226.831,113.909,43.8221,62.857,118.384,65.8462,32.5498,42.5106,79.0159,51.9503,65.2663,49.1296,125.1842,26.7483,32.6661,44.5096,96.1362
2016-07-20,101.1125,98.4,53.1328,70.5784,74.4312,55.222,88.501,69.7939,26.908,118.883,110.716,54.6317,186.483,163.721,82.4441,65.4005,14.5023,37.0579,,46.0607,40.3676,364.627,219187,44.5727,129.721,100.4527,102.775,24.7569,68.4521,42.6039,82.14,31.4448,58.72,108.0577,78.8494,106.8887,86.7414,80.3787,82.6664,383.618,36.9405,121.92,27.74,757.08,163.135,44.7151,67.4778,164.5614,36.3199,115.79,65.3587,11.982,22.4282,44.2547,93.882,39.1587,67.5145,38.5241,29.1079,56.7053,115.232,129.0947,26.2391,33.4782,54.5568,49.2931,41.7294,77.98,65.2625,46.2505,45.2804,33.7558,52.5509,84.1372,37.7055,77.0371,255.468,76.5266,153.924,56.8879,28.0643,81.6991,54.5342,227.045,113.584,43.8221,62.7966,118.344,66.3633,32.6915,42.5106,79.6583,51.8787,65.1137,49.3734,125.0128,26.8982,32.9929,44.3266,95.5867
2016-07-21,100.5763,96.34,53.1633,70.6598,74.3096,54.9387,88.4301,69.5818,26.484,118.701,110.012,54.2809,186.716,161.447,81.9995,64.3355,14.3714,37.2105,,44.8314,38.945,364.344,216315,44.2319,129.023,100.2283,102.319,24.8801,68.8368,41.8538,81.7,31.3934,58.31,107.853,79.1554,104.0147,87.2317,81.377,82.0422,376.653,37.1545,120.61,27.17,754.41,161.401,43.9679,65.8044,163.6334,34.8748,114.176,65.1134,11.8401,21.2708,44.1426,93.037,39.2222,67.0368,37.8413,29.1989,56.5937,114.138,130.1602,26.3,33.3868,53.5506,48.2914,41.5473,77.3468,65.1609,46.8208,45.1073,33.6014,52.7342,83.9844,37.8892,76.9249,255.194,76.3032,152.294,61.0765,28.004,81.1112,55.1171,228.021,114.669,43.7208,62.434,118.051,65.8158,32.5903,42.4194,79.0861,51.1534,65.8257,49.0585,124.3374,26.4058,32.9827,44.6011,95.5053
2016-07-22,99.7975,98.06,53.8044,71.301,74.4717,55.2726,89.0175,69.8949,26.6253,118.994,111.3,54.7519,188.056,160.702,83.7072,65.1976,14.4822,37.5054,,44.8918,39.5403,367.941,216805,44.4023,129.923,100.8402,103.089,25.342,67.8649,41.5683,82.55,31.5269,58.36,108.1294,80.0836,107.6734,88.3553,82.691,81.5288,381,38.1226,121,26.04,759.28,161.764,44.2607,66.5949,165.2855,35.2717,115.053,65.4712,11.9719,21.5449,44.275,94.245,39.2585,67.5653,38.5445,29.2495,57.3746,115.91,131.7332,26.6347,32.767,55.0096,48.0514,41.5575,76.9893,66.0343,47.4625,45.5046,34.0337,53.5387,84.3715,38.4708,77.2615,257.314,76.5774,153.444,62.3198,28.3257,82.7229,55.7715,229.14,115.4,42.941,62.7059,118.486,66.4039,32.8028,42.7334,80.2103,50.9593,66.5072,49.0788,124.9524,26.2453,33.1257,45.0483,95.6681
2016-07-25,98.4623,97.32,53.6314,71.0059,74.2285,55.3131,88.7137,69.9151,26.7465,118.014,111.059,53.9803,187.903,160.813,83.6971,65.2483,14.4721,37.4139,,44.0454,39.399,366.289,216005,44.1417,129.367,99.2593,102.856,25.1572,68.1787,41.038,82.19,31.609,58.4,105.4788,80.1856,106.9702,88.5494,82.7012,79.2837,380.464,38.2144,121.63,25.24,757.52,161.865,42.958,64.593,165.877,35.3022,114.942,65.2974,11.8401,21.1794,44.0407,93.58,39.1224,67.3214,37.6069,29.4619,57.5369,114.776,131.4084,26.4217,31.7713,56.0259,47.4044,41.6384,76.1007,65.9429,47.2384,45.5351,33.8999,53.9665,84.3002,38.2974,77.0371,255.509,75.6429,148.873,61.8918,28.4061,81.8106,55.7715,228.306,114.507,42.8397,62.2929,118.789,67.1441,32.732,42.5106,79.2367,51.3781,66.5682,48.8757,125.0128,25.2926,33.187,44.967,93.8262
2016-07-26,97.7845,97.91,53.1429,70.9753,74.6744,55.3435,87.6098,69.7333,27.0696,118.115,111.763,54.8521,185.113,164.496,83.0908,65.2889,14.6332,37.6173,,45.1236,39.9539,366.806,216400,44.252,129.65,98.6678,102.795,24.9622,68.5331,41.5989,81.76,31.7014,58.62,105.0797,79.084,107.174,87.5892,81.9474,80.9952,381.586,37.7965,121.22,25.37,757.65,162.52,43.6649,65.9379,165.3365,35.7093,114.609,65.5632,11.7692,21.0474,44.5298,94.013,39.2858,67.7279,39.3496,29.563,57.5673,115.88,130.3327,26.1377,32.3707,56.9818,47.2897,41.4158,76.2846,65.1609,46.6171,45.6777,33.5911,54.1803,84.2289,38.0933,77.3941,253.957,77.4307,149.143,62.5237,28.7981,81.6991,55.6795,228.326,113.959,43.103,62.0915,118.991,72.4167,33.0761,42.5106,78.785,53.8096,65.7748,48.7233,124.7709,25.2177,33.616,44.5096,93.1444
2016-07-27,104.1369,97.93,52.685,70.0797,74.34,55.2726,84.8147,69.5515,27.1605,118.762,111.22,53.9102,182.414,166.731,82.3229,65.512,14.734,37.5766,,44.8717,40.2869,368.205,216300,44.3923,128.598,97.9844,104.031,24.5311,68.7558,40.8646,81.5,31.5782,58.25,104.6499,78.0538,107.4084,86.6495,80.9084,80.3207,377.846,37.287,123.34,25.24,761.97,162.349,43.3418,64.6444,165.0407,35.4447,113.52,65.7677,11.8148,20.5601,44.1935,94.335,39.1859,67.5551,38.5547,29.5529,56.9892,116.366,129.0541,25.9906,31.7713,56.4082,45.8705,41.4057,75.7433,64.9476,45.9857,45.4944,33.5706,53.4878,84.1576,37.7769,76.9147,251.675,76.5876,150.673,63.7059,28.8584,80.9693,54.749,225.479,112.479,42.8903,61.8497,117.757,72.2646,32.904,42.5511,78.8251,53.3397,65.0832,48.7538,125.2851,24.918,33.2789,44.2148,92.5135
2016-07-28,105.543,98.44,53.0717,70.1408,74.2994,55.4446,84.4096,69.8646,26.8778,117.792,111.431,53.4693,184.971,165.292,82.919,65.7149,14.7843,37.7393,,46.4033,40.186,368.266,216660,44.3422,127.88,98.4944,103.241,24.3977,68.3205,41.0584,82.33,31.3318,57.89,104.1689,78.4822,109.7525,87.0274,81.3668,80.4415,384.346,37.5622,125,25.39,765.84,161.885,43.1903,62.776,164.5716,35.3837,113.016,65.5325,11.8965,20.6565,44.54,96.609,39.0952,67.6365,38.9012,29.39,57.0095,116.264,129.3078,26.2867,32.5536,56.529,45.9958,41.6687,75.4879,64.7445,45.9144,45.5453,33.5911,54.6183,84.5651,38.0014,77.2717,241.981,77.451,157.585,63.6243,28.8584,80.128,54.4626,227.889,112.966,43.0017,62.444,118.951,71.5954,34.1872,42.622,79.4876,52.9923,65.2663,48.8858,124.7507,24.7039,33.0644,44.4791,91.7909
2016-07-29,105.4115,97.86,53.3668,70.5275,73.2455,55.0905,84.0653,69.0162,26.5446,116.904,108.109,54.6417,188.391,163.027,83.4445,65.3802,14.593,37.4952,,48.197,39.9439,371.185,216000,44.0706,126.657,98.9636,103.545,24.5516,67.9155,41.6295,81.8,31.3421,57.49,104.875,79.5838,106.4606,87.4258,81.5705,82.2537,376.966,37.9902,123.94,25.38,791.34,160.15,44.0891,63.6178,163.8067,35.4752,111.956,65.3996,11.9475,20.7689,44.4992,95.834,38.7866,66.8234,40.1446,29.2576,57.4862,115.991,130.1907,26.1948,32.8686,57.4547,46.7366,41.517,76.3254,64.9375,46.8616,47.5012,33.4574,55.4941,84.1882,38.481,76.7822,242.285,77.258,162.617,63.7772,28.5669,81.618,54.7081,230.91,113.473,42.8296,62.3231,117.545,71.106,34.0242,42.7131,78.3433,53.4112,66.0189,48.7233,124.6297,25.6566,33.4219,44.7027,90.5189
2016-08-01,107.2727,97.72,53.4482,70.5377,72.5362,54.8577,84.3084,69.0768,26.5244,118.186,109.371,51.9562,189.487,164.567,83.7072,65.0455,14.4318,37.2919,,46.101,39.7411,373.282,215960,43.6782,126.667,99.6877,104.406,24.295,67.8649,40.3955,81.02,31.5474,58.45,101.4263,79.135,108.7231,87.4871,81.9576,79.2333,383.133,38.1736,124.31,24.2,800.94,159.515,42.6955,62.3653,164.6532,35.4651,111.724,65.2258,11.7229,19.9823,44.0916,95.663,38.6142,67.0165,39.5433,29.0234,57.3848,114.189,130.4038,26.3479,31.944,57.0824,44.8584,41.6283,75.1611,65.1507,46.2301,47.0937,33.4471,55.6163,83.9539,38.3688,76.3334,242.336,75.4296,157.275,63.0332,28.4865,79.5299,54.8615,231.479,113.199,42.4143,61.7389,118.142,71.2385,33.6169,42.2168,78.5541,52.7471,66.1817,48.5608,124.8515,24.1152,33.4526,44.6621,87.3744
2016-08-02,105.6846,96.05,53.092,70.2324,72.5767,54.7869,84.3489,68.7939,26.2215,117.883,109.462,51.7357,187.518,163.943,82.9292,64.3761,14.2304,36.9969,,47.0382,39.3356,372.026,214900,43.2457,126.424,98.7902,104.608,24.0897,67.1258,40.579,80.5,31.4345,57.85,101.9175,78.9208,106.6237,87.3952,81.6112,80.4314,377.563,37.4806,123.09,24.61,800.12,157.377,42.4733,63.3714,163.7659,35.17,110.171,65.0725,11.6922,20.2172,43.6229,95.845,38.3057,67.1689,39.5331,28.5142,57.3848,113.399,129.5209,26.4806,32.4215,56.3881,45.8497,41.1832,74.681,65.3336,45.9959,46.126,33.4985,55.1988,83.1797,37.9198,75.436,237.651,77.3494,159.626,61.7593,28.0744,79.9658,54.5649,227.421,112.367,41.8978,61.3964,118.364,70.1885,33.4641,41.9636,78.5742,53.4827,65.724,48.4491,124.1761,25.6459,33.1359,44.4384,88.5752
